Star Rating,Monster Name,Quest,Runner,Time,Time (s),Weapon,Platform,Ruleset,Monster/General,Quest/General,Monster/Weapon,Quest/Weapon
6,Arch-tempered Namielle,The Distant Dark Tide,바나나샷아저씨(bananashot),"06'06""20",366.2,LBG,PC,Freestyle,17,17,2,2
6,Arch-tempered Namielle,The Distant Dark Tide,Mzly,"06'17""13",377.13,LS,PC,Freestyle,18,18,2,2
6,Arch-tempered Namielle,The Distant Dark Tide,DOKRAHM,"06'18""23",378.23,GL,PC,Freestyle,19,19,1,1
6,Arch-tempered Namielle,The Distant Dark Tide,지바,"06'38""21",398.21,LBG,PC,Freestyle,20,20,3,3
6,Arch-tempered Namielle,The Distant Dark Tide,Peppo,"06'41""50",401.5,LS,PC,Freestyle,21,21,3,3
6,Arch-tempered Namielle,The Distant Dark Tide,GODJUN,"06'42""43",402.43,CB,PS4,Freestyle,22,22,2,2
6,Arch-tempered Namielle,The Distant Dark Tide,王小卷,"06'42""48",402.48,SA,PC,Freestyle,23,23,2,2
6,Arch-tempered Namielle,The Distant Dark Tide,白夜 (Byakuya),"06'43""81",403.81,GL,PS4,Freestyle,24,24,2,2
6,Arch-tempered Namielle,The Distant Dark Tide,レガリア (Regalia),"06'46""53",406.53,SA,PS4,Freestyle,25,25,3,3
6,Arch-tempered Namielle,The Distant Dark Tide,Rolltorest,"06'48""96",408.96,LBG,PC,Freestyle,26,26,4,4
6,Arch-tempered Namielle,The Distant Dark Tide,Kusaemon,"06'52""16",412.16,SA,PC,Freestyle,27,27,4,4
6,Arch-tempered Namielle,The Distant Dark Tide,yuuki,"06'53""30",413.3,LS,PS4,TA Rules,28,28,4,4
6,Arch-tempered Namielle,The Distant Dark Tide,マサ (masa),"07'02""80",422.8,DB,PS4,Freestyle,29,29,1,1
6,Arch-tempered Namielle,The Distant Dark Tide,わんだふる (Wonderful),"07'15""45",435.45,CB,PS4,TA Rules,30,30,3,3
6,Arch-tempered Namielle,The Distant Dark Tide,bananashot,"07'16""35",436.35,LBG,PC,Freestyle,31,31,5,5
6,Arch-tempered Namielle,The Distant Dark Tide,望遠鏡 (VulpesMH),"07'30""33",450.33,SnS,PS4,Freestyle,32,32,1,1
6,Arch-tempered Namielle,The Distant Dark Tide,Zephy,"07'37""13",457.13,CB,PC,Freestyle,33,33,4,4
6,Arch-tempered Namielle,The Distant Dark Tide,쥐새 (MouseBird),"07'43""65",463.65,IG,PC,Freestyle,34,34,1,1
6,Arch-tempered Namielle,The Distant Dark Tide,Note,"07'43""83",463.83,DB,PC,Freestyle,35,35,2,2
6,Arch-tempered Namielle,The Distant Dark Tide,pepo,"07'47""93",467.93,Hammer,PS4,Freestyle,36,36,1,1
6,Arch-tempered Namielle,The Distant Dark Tide,Pochi,"07'50""70",470.7,IG,PS4,Freestyle,37,37,2,2
6,Arch-tempered Namielle,The Distant Dark Tide,Anne Luca,"07'53""26",473.26,LS,PC,TA Rules,38,38,5,5
6,Arch-tempered Namielle,The Distant Dark Tide,DRE,"07'56""45",476.45,SA,Xbox,TA Rules,39,39,5,5
6,Arch-tempered Namielle,The Distant Dark Tide,seemo,"08'08""86",488.86,Hammer,PS4,Freestyle,40,40,2,2
6,Arch-tempered Namielle,The Distant Dark Tide,인생은셀프 (JIN),"08'15""83",495.83,SnS,PS4,Freestyle,41,41,2,2
6,Arch-tempered Namielle,The Distant Dark Tide,ハルケン (Haruken),"08'44""75",524.75,Lance,PS4,TA Rules,42,42,1,1
6,Arch-tempered Namielle,The Distant Dark Tide,Jackdaw갈까마귀,"08'51""26",531.26,HBG,PC,Freestyle,43,43,5,5
6,Arch-tempered Namielle,The Distant Dark Tide,TBT,"08'53""16",533.16,LBG,PS4,TA Rules,44,44,6,6
6,Arch-tempered Namielle,The Distant Dark Tide,Liset,"08'58""05",538.05,HBG,PC,TA Rules,45,45,6,6
6,Arch-tempered Namielle,The Distant Dark Tide,チャンプ (Champ),"08'58""26",538.26,IG,PS4,Freestyle,46,46,3,3
6,Arch-tempered Namielle,The Distant Dark Tide,蜂蜜ゆうた (Yuuta),"09'01""65",541.65,Lance,PS4,Freestyle,47,47,2,2
6,Arch-tempered Namielle,The Distant Dark Tide,suzume,"09'45""80",585.8,SnS,PC,TA Rules,48,48,3,3
6,Arch-tempered Namielle,The Distant Dark Tide,Kazane,"09'54""66",594.66,IG,PC,TA Rules,49,49,4,4
6,Arch-tempered Namielle,The Distant Dark Tide,CherishedFox,"10'03""38",603.38,SnS,PC,TA Rules,50,50,4,4
6,Arch-tempered Namielle,The Distant Dark Tide,Kingwel,10'20'91,620.91,LS,PC,Freestyle,51,51,6,6
6,Arch-tempered Namielle,The Distant Dark Tide,アフロさん (Aphrodite),"10'24""08",624.08,Lance,PS4,TA Rules,52,52,3,3
6,Arch-tempered Namielle,The Distant Dark Tide,庸人自扰的阿扰,"11'22""91",682.91,Hammer,PC,TA Rules,53,53,3,3
6,Arch-tempered Namielle,The Distant Dark Tide,Ryukishi,"12'44""61",764.61,LS,PC,TA Rules,54,54,7,7
6,Arch-tempered Namielle,The Distant Dark Tide,Fred,"13'26""06",806.06,GS,PC,TA Rules,55,55,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,수례VIP고객님,"02'55""90",175.9,HBG,PC,Freestyle,1,1,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,koty,"03'04""90",184.9,HBG,PC,Freestyle,2,2,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Harper,"03'42""58",222.58,SnS,PC,Freestyle,3,3,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,DEVA,"03'50""66",230.66,DB,PC,Freestyle,4,4,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,HK_MH_OLAY,"03'50""99",230.99,GS,PC,Freestyle,5,5,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,aco,"03'53""21",233.21,HBG,PC,Freestyle,6,6,3,3
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,crafter_king_,"03'54""48",234.48,Bow,PC,Freestyle,7,7,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Dusty,"04'13""61",253.61,SnS,PC,Freestyle,8,8,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Retrou-_-,"04'24""33",264.33,Hammer,PC,Freestyle,9,9,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,cming2163,"04'36""31",276.31,GS,PC,Freestyle,10,10,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,ＩＣＥ❄,"04'44""71",284.71,SnS,PC,Freestyle,11,11,3,3
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,대전설GLGD,"04'47""75",287.75,DB,PC,Freestyle,12,12,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Nito,"04'53""86",293.86,LS,PC,Freestyle,13,13,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Cee,"04'55""35",295.35,SnS,PC,Freestyle,14,14,4,4
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Ryo,"04'57""31",297.31,GL,PS4,Freestyle,15,15,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,SUPERNEGRONE,"05'14""50",314.5,LS,PC,Freestyle,16,16,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,slime,"05'17""51",317.51,SnS,PC,TA Rules,17,17,5,5
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Pochi,"05'32""36",332.36,IG,PS4,Freestyle,18,18,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,科技海綿,"05'34""86",334.86,LS,PC,Freestyle,19,19,3,3
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,蜂蜜ゆうた (Yuuta),"05'37""31",337.31,Lance,PS4,Freestyle,20,20,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Qy_C,"05'48""30",348.3,LS,PC,TA Rules,21,21,4,4
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,0口0 (WeeeXD),"05'55""53",355.53,GS,PC,Freestyle,22,22,3,3
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Note,"06'06""06",366.06,DB,PC,Freestyle,23,23,3,3
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Jackdaw갈까마귀,"06'18""85",378.85,HBG,PC,Freestyle,24,24,4,4
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,タナボタ,"06'21""56",381.56,GS,PS4,TA Rules,25,25,4,4
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Peppo,"06'27""35",387.35,LS,PC,TA Rules,26,26,5,5
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,ほっとくりん(hotckrin),"06'29""00",389.0,Bow,PS4,Freestyle,27,27,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Kikitoudur,"06'29""36",389.36,Bow,PS4,Freestyle,28,28,3,3
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Aris,"06'30""51",390.51,GS,PC,TA Rules,29,29,5,5
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,바나나샷아저씨(bananashot),"06'36""41",396.41,LBG,PC,Freestyle,30,30,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,KhalidSenpai,"06'36""56",396.56,IG,PC,TA Rules,31,31,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,寝不足ちゃん,"06'37""13",397.13,IG,PS4,TA Rules,32,32,3,3
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,RrCa,"06'43""93",403.93,LS,PC,TA Rules,33,33,6,6
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Danny,"06'47""81",407.81,Bow,PC,Freestyle,34,34,4,4
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,레이치,"06'52""95",412.95,GS,PC,TA Rules,35,35,6,6
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,seemo,"06'56""51",416.51,Hammer,PS4,TA Rules,36,36,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Momo,"07'15""40",435.4,IG,PS4,TA Rules,37,37,4,4
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,인생은셀프 (JIN),"07'21""10",441.1,SnS,PS4,TA Rules,38,38,6,6
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Rang,"07'21""30",441.3,SnS,PC,TA Rules,39,39,7,7
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,んご (ngo),"07'21""75",441.75,CB,PS4,TA Rules,40,40,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,ゆのみの茶庵,"07'25""35",445.35,LS,PS4,TA Rules,41,41,7,7
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Benji-boi,"07'36""06",456.06,SA,PS4,TA Rules,42,42,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Yanxi,"07'36""71",456.71,GL,PC,Freestyle,43,43,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Crowoly,"07'43""80",463.8,DB,PC,TA Rules,44,44,4,4
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Rage-,"08'10""78",490.78,IG,PC,TA Rules,45,45,5,5
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,KCGemini,"08'31""71",511.71,Lance,PS4,TA Rules,46,46,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Alex_,"08'51""51",531.51,Lance,PC,TA Rules,47,47,3,3
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,N1gen,"08'54""80",534.8,LBG,PS4,Freestyle,48,48,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,LaiFDtw,"08'55""16",535.16,LS,PC,Freestyle,49,49,8,8
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Rbx Vgames,"08'56""63",536.63,LS,PS4,Freestyle,50,50,9,9
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,ハルケン (Haruken),"09'16""36",556.36,Lance,PS4,TA Rules,51,51,4,4
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,GeminiXz,"09'32""20",572.2,LBG,PC,Freestyle,52,52,3,3
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,sun__eater__,"09'42""68",582.68,HH,PS4,Freestyle,53,53,1,1
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,めがーぬ (Meganu),"09'47""60",587.6,HH,PS4,TA Rules,54,54,2,2
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Yanxi,"10'05""23",605.23,Lance,PC,TA Rules,55,55,5,5
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Zook,"10'46""00",646.0,HH,PC,TA Rules,56,56,3,3
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Rbx Vgames,"12'38""96",758.96,Bow,PS4,Freestyle,57,57,5,5
6,Arch-tempered Velkhana,The Place Where Winter Sleeps,Wipebeef,"14'12""61",852.61,HH,PC,TA Rules,58,58,4,4
6,Brute Tigrex,A Roar that Splinters the Sky,koty,"00'59""80",59.8,HBG,PC,Freestyle,1,1,1,1
6,Brute Tigrex,A Roar that Splinters the Sky,DEVA,"01'03""75",63.75,HBG,PC,Freestyle,2,2,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Ricochet,"01'25""53",85.53,HBG,PC,Freestyle,3,1,3,1
6,Brute Tigrex,A Roar that Splinters the Sky,チョコレート,"01'40""03",100.03,HBG,PS4,Freestyle,4,3,4,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,JJBOOMSKY,"01'51""36",111.36,HBG,PC,Freestyle,5,2,5,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Randel Daora,"01'55""21",115.21,HBG,PS4,Freestyle,6,3,6,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,牛牛,"01'56""08",116.08,HBG,PC,Freestyle,7,4,7,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,量子催眠,"01'56""08",116.08,HBG,PC,TA Rules,8,5,8,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,早餐奶 (airA),"01'58""70",118.7,HBG,PC,TA Rules,9,6,9,6
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Lancelot,"01'58""98",118.98,DB,PC,Freestyle,10,7,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,冰凌银爵,"01'59""95",119.95,Bow,PC,Freestyle,11,8,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Scrillix,"02'00""65",120.65,SA,PC,Freestyle,12,9,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Nertyyygante,"02'03""81",123.81,DB,PC,Freestyle,13,10,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,愛されてドドリア (Aisaretedodoria),"02'03""85",123.85,HBG,PS4,Freestyle,14,11,10,7
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Dr. W,"02'08""56",128.56,Bow,PC,Freestyle,15,12,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Jnius,"02'08""91",128.91,DB,PC,Freestyle,16,13,3,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Ruse,"02'09""01",129.01,DB,PC,Freestyle,17,14,4,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,HCZS,"02'11""53",131.53,CB,PC,Freestyle,18,15,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ボム (Bomb),"02'12""28",132.28,GS,PS4,Freestyle,19,16,1,1
6,Brute Tigrex,A Roar that Splinters the Sky,ワイ氏 (Wai-shi),"02'13""43",133.43,GS,PS4,Freestyle,20,4,2,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Farah,"02'16""33",136.33,DB,PC,Freestyle,21,17,5,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Glucosio,"02'16""50",136.5,DB,PS4,Freestyle,22,18,6,6
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Kikitoudur,"02'16""90",136.9,SA,PS4,Freestyle,23,19,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,0口0 (WeeeXD),"02'18""71",138.71,GS,PC,Freestyle,24,20,3,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,マサ (masa),"02'19""78",139.78,DB,PS4,Freestyle,25,21,7,7
6,Brute Tigrex,Special Arena: MR Brute Tigrex,SG K,"02'19""95",139.95,GS,PS4,Freestyle,26,22,4,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,望遠鏡 (VulpesMH),"02'22""78",142.78,SnS,PS4,Freestyle,27,23,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,slime,"02'23""95",143.95,SnS,PC,TA Rules,28,24,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ASkilledNoob,"02'25""41",145.41,GL,PC,Freestyle,29,25,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,GunGai,"02'27""73",147.73,LBG,PC,Freestyle,30,26,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,寝不足ちゃん,"02'27""86",147.86,IG,PS4,TA Rules,31,27,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Black Reaper,"02'28""43",148.43,DB,PS4,Freestyle,32,28,8,8
6,Brute Tigrex,Special Arena: MR Brute Tigrex,王小卷,"02'30""25",150.25,SA,PC,Freestyle,33,29,3,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,shima,"02'31""23",151.23,GS,PS4,Freestyle,34,30,5,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Osiris,"02'31""73",151.73,Hammer,PS4,Freestyle,35,31,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,羽殿初澈,"02'32""50",152.5,LBG,PC,Freestyle,36,32,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,夏芒,"02'33""91",153.91,Bow,PC,TA Rules,37,33,3,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Daenius,"02'33""96",153.96,GL,PC,Freestyle,38,34,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Beer,"02'34""48",154.48,DB,PS4,Freestyle,39,35,9,9
6,Brute Tigrex,Special Arena: MR Brute Tigrex,NoeL,"02'37""71",157.71,HBG,PS4,Freestyle,40,36,11,8
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Kikitoudur,"02'37""86",157.86,Bow,PS4,Freestyle,41,37,4,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Saico,"02'38""43",158.43,Bow,PC,TA Rules,42,38,5,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ほわいと (White),"02'41""36",161.36,SnS,PS4,TA Rules,43,39,3,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Hayato,"02'42""00",162.0,Bow,PS4,Freestyle,44,40,6,6
6,Brute Tigrex,Special Arena: MR Brute Tigrex,とないと (tonight),"02'42""46",162.46,Bow,PS4,TA Rules,45,41,7,7
6,Brute Tigrex,Special Arena: MR Brute Tigrex,HKMH Archer,"02'42""99",162.99,Bow,PS4,Freestyle,46,42,8,8
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Tamago,"02'44""51",164.51,DB,PC,TA Rules,47,43,10,10
6,Brute Tigrex,Special Arena: MR Brute Tigrex,AmeliaWY,"02'44""96",164.96,CB,PC,TA Rules,48,44,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Tidus69,"02'45""75",165.75,Bow,PC,TA Rules,49,45,9,9
6,Brute Tigrex,Special Arena: MR Brute Tigrex,はおー (Haoh),"02'46""51",166.51,LBG,PS4,Freestyle,50,46,3,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,スクード (scudo),"02'47""65",167.65,GS,PS4,Freestyle,51,47,6,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Ogarddrago,"02'48""08",168.08,SA,PC,Freestyle,52,48,4,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Aris,"02'48""58",168.58,GS,PC,TA Rules,53,49,7,6
6,Brute Tigrex,Special Arena: MR Brute Tigrex,非法打猎,"02'48""99",168.99,GS,PS4,Freestyle,54,50,8,7
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ぜん (Zen),"02'50""20",170.2,SnS,PS4,TA Rules,55,51,4,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,AkantoreX,"02'51""55",171.55,CB,PC,TA Rules,56,52,3,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ゆうひら (YU/HIRA),"02'51""85",171.85,GS,PS4,Freestyle,57,53,9,8
6,Brute Tigrex,Special Arena: MR Brute Tigrex,黑泽阳一,"02'52""48",172.48,DB,PC,TA Rules,58,54,11,11
6,Brute Tigrex,Special Arena: MR Brute Tigrex,早餐奶 (airA),"02'53""15",173.15,Bow,PC,TA Rules,59,55,10,10
6,Brute Tigrex,Special Arena: MR Brute Tigrex,なつめ棗 (Natsume),"02'53""50",173.5,DB,PS4,TA Rules,60,56,12,12
6,Brute Tigrex,A Roar that Splinters the Sky,Ricky,"02'53""60",173.6,GS,Xbox,Freestyle,61,5,10,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,めておら (Meteor),"02'56""63",176.63,SnS,PS4,TA Rules,62,57,5,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,トーリィ (Torri),"02'56""83",176.83,Bow,PS4,TA Rules,63,58,11,11
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Pochi,"02'57""41",177.41,IG,PS4,Freestyle,64,59,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,포토워크PTWK,"02'57""43",177.43,CB,PC,TA Rules,65,60,4,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Danny,"02'58""78",178.78,LS,PC,Freestyle,66,61,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,TyOx MH,"02'59""56",179.56,GL,Xbox,Freestyle,67,62,3,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Amelia,"03'01""35",181.35,SA,PS4,Freestyle,68,63,5,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Fataripper,"03'02""15",182.15,HH,PS4,Freestyle,69,64,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,マスター (Master),"03'03""75",183.75,GS,PS4,Freestyle,70,65,11,9
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ぼーJr. (BowJr.),"03'04""93",184.93,GL,PS4,Freestyle,71,66,4,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,SH3RMSY,"03'06""66",186.66,CB,Xbox,TA Rules,72,67,5,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Rolltorest,"03'06""98",186.98,LBG,PC,TA Rules,73,68,4,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,noshiro,"03'07""50",187.5,LS,PC,TA Rules,74,69,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Rensay,"03'09""08",189.08,SnS,PS4,Freestyle,75,70,6,6
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Everyheart,"03'10""25",190.25,Bow,PS4,TA Rules,76,71,12,12
6,Brute Tigrex,Special Arena: MR Brute Tigrex,yinyin lai,"03'13""51",193.51,CB,PS4,Freestyle,77,72,6,6
6,Brute Tigrex,Special Arena: MR Brute Tigrex,PalmBrinks,"03'13""85",193.85,SnS,PS4,TA Rules,78,73,7,7
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Hohenheim,"03'14""31",194.31,LS,PS4,TA Rules,79,74,3,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ね,"03'14""73",194.73,LS,PS4,Freestyle,80,75,4,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,RrCa,"03'17""26",197.26,LS,PC,TA Rules,81,76,5,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,はやと (Hayato),"03'17""51",197.51,Bow,PS4,TA Rules,82,77,13,13
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Satia,"03'18""03",198.03,SA,PS4,Freestyle,83,78,6,6
6,Brute Tigrex,Special Arena: MR Brute Tigrex,TBT,"03'18""31",198.31,LBG,PS4,TA Rules,84,79,5,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Louwegi,"03'18""55",198.55,GS,PC,TA Rules,85,80,12,10
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Peppo,"03'18""58",198.58,LS,PS4,Freestyle,86,81,6,6
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Dune,"03'18""71",198.71,CB,PS4,Freestyle,87,82,7,7
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Uden,"03'18""96",198.96,DB,PS4,TA Rules,88,83,13,13
6,Brute Tigrex,Special Arena: MR Brute Tigrex,テトラ (Tetora),"03'19""26",199.26,GS,PS4,Freestyle,89,84,13,11
6,Brute Tigrex,Special Arena: MR Brute Tigrex,さかす (Sakasu),"03'19""78",199.78,Bow,PS4,TA Rules,90,85,14,14
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ガラハッド (GALAHAD),"03'22""80",202.8,CB,PS4,TA Rules,91,86,8,8
6,Brute Tigrex,Special Arena: MR Brute Tigrex,MasterBaker,"03'23""56",203.56,GS,PC,TA Rules,92,87,14,12
6,Brute Tigrex,Special Arena: MR Brute Tigrex,だーよし,"03'23""80",203.8,IG,PC,TA Rules,93,88,3,3
6,Brute Tigrex,Special Arena: MR Brute Tigrex,shima,"03'24""28",204.28,LS,PS4,Freestyle,94,89,7,7
6,Brute Tigrex,Special Arena: MR Brute Tigrex,SDHunter,"03'25""28",205.28,SA,PS4,Freestyle,95,90,7,7
6,Brute Tigrex,Special Arena: MR Brute Tigrex,factory super,"03'26""15",206.15,SA,PC,TA Rules,96,91,8,8
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Gilgy,"03'26""75",206.75,GL,PC,TA Rules,97,92,5,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ノイ (Noi),"03'27""75",207.75,LBG,PS4,TA Rules,98,93,6,6
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Mugime,"03'27""78",207.78,Bow,PS4,TA Rules,99,94,15,15
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ひできんぐ (hideking),"03'28""25",208.25,DB,PS4,TA Rules,100,95,14,14
6,Brute Tigrex,Special Arena: MR Brute Tigrex,笑さん (warasan),"03'29""26",209.26,IG,PS4,TA Rules,101,96,4,4
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Anne Luca,"03'29""51",209.51,LS,PS4,TA Rules,102,97,8,8
6,Brute Tigrex,Special Arena: MR Brute Tigrex,ばろ (Baro),"03'29""73",209.73,IG,PS4,TA Rules,103,98,5,5
6,Brute Tigrex,Special Arena: MR Brute Tigrex,蜂蜜ゆうた (Yuuta),"03'29""86",209.86,Lance,PS4,Freestyle,104,99,1,1
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Rbx Vgames,"03'30""38",210.38,LS,PS4,Freestyle,105,100,9,9
6,Brute Tigrex,Special Arena: MR Brute Tigrex,하나 (Hana),"03'30""68",210.68,LS,PS4,Freestyle,106,101,10,10
6,Brute Tigrex,Special Arena: MR Brute Tigrex,막강한부엉이 (mightowllll),"03'30""86",210.86,Bow,PS4,TA Rules,107,102,16,16
6,Brute Tigrex,Special Arena: MR Brute Tigrex,寝不足ちゃん,"03'31""00",211.0,LS,PS4,TA Rules,108,103,11,11
6,Brute Tigrex,Special Arena: MR Brute Tigrex,pepo,"03'34""05",214.05,Hammer,PS4,Freestyle,109,104,2,2
6,Brute Tigrex,Special Arena: MR Brute Tigrex,Kusaemon,"03'34""43",214.43,SA,PC,TA Rules,110,105,9,9
6,Brute Tigrex,Special Arena: MR Brute Tigrex,トモキ (Tomoki),"03'34""68",214.68,LBG,PS4,TA Rules,111,106,7,7
